LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NE: KEARNEY,06/10/2009 17:09:00,,4557.00,520.00,208.00,227.00,282.00,193.00,20.00,26.00,APPROVED
NE: KEARNEY,06/10/2009 18:09:00,,4395.00,522.00,208.00,241.00,281.00,198.00,21.00,28.00,APPROVED
NE: KEARNEY,06/10/2009 19:09:00,,4222.00,524.00,210.00,243.00,287.00,203.00,21.00,28.00,APPROVED
NE: KEARNEY,06/10/2009 20:09:00,,4253.00,524.00,211.00,247.00,289.00,206.00,22.00,29.00,APPROVED
NE: KEARNEY,06/10/2009 20:13:00,,4232.00,529.00,211.00,237.00,287.00,207.00,19.00,32.00,APPROVED
NE: KEARNEY,06/10/2009 21:31:00,,2142.00,1295.00,409.00,204.00,139.00,171.00,94.00,32.00,APPROVED
NE: KEARNEY,06/10/2009 22:31:00,,2173.00,1310.00,412.00,209.00,143.00,172.00,92.00,32.00,APPROVED
NE: KEARNEY,06/10/2009 23:31:00,,2202.00,1315.00,419.00,212.00,136.00,178.00,95.00,33.00,APPROVED
NE: KEARNEY,06/11/2009 00:31:00,,2231.00,1330.00,422.00,212.00,142.00,180.00,95.00,32.00,APPROVED
NE: KEARNEY,06/11/2009 01:31:00,,2290.00,1358.00,423.00,216.00,139.00,178.00,93.00,33.00,APPROVED
NE: KEARNEY,06/11/2009 02:32:00,,2337.00,1389.00,430.00,218.00,144.00,183.00,93.00,32.00,APPROVED
NE: KEARNEY,06/11/2009 03:32:00,,2403.00,1427.00,441.00,222.00,145.00,188.00,90.00,35.00,APPROVED
NE: KEARNEY,06/11/2009 04:32:00,,2481.00,1481.00,452.00,226.00,147.00,195.00,91.00,34.00,APPROVED
NE: KEARNEY,06/11/2009 05:32:00,,2602.00,1576.00,490.00,244.00,157.00,209.00,97.00,35.00,APPROVED
NE: KEARNEY,06/11/2009 06:32:00,,2637.00,1645.00,506.00,261.00,162.00,218.00,102.00,38.00,APPROVED
NE: KEARNEY,06/11/2009 07:33:00,,2555.00,1576.00,491.00,252.00,159.00,211.00,101.00,36.00,APPROVED
NE: KEARNEY,06/11/2009 08:33:00,,2506.00,1532.00,472.00,242.00,156.00,206.00,104.00,36.00,APPROVED
NE: KEARNEY,06/11/2009 09:33:00,,2496.00,1525.00,466.00,237.00,153.00,203.00,97.00,36.00,APPROVED
NE: KEARNEY,06/11/2009 10:33:00,,2493.00,1516.00,459.00,239.00,149.00,196.00,97.00,37.00,APPROVED
NE: KEARNEY,06/11/2009 11:33:00,,2476.00,1504.00,457.00,234.00,151.00,192.00,98.00,36.00,APPROVED
NE: KEARNEY,06/11/2009 12:33:00,,2475.00,1483.00,456.00,233.00,148.00,193.00,96.00,37.00,APPROVED
NE: KEARNEY,06/11/2009 13:34:00,,2473.00,1496.00,457.00,235.00,149.00,196.00,101.00,35.00,APPROVED
NE: KEARNEY,06/11/2009 14:34:00,,2569.00,1573.00,478.00,249.00,153.00,204.00,102.00,37.00,APPROVED
NE: KEARNEY,06/11/2009 15:34:00,,2609.00,1620.00,486.00,252.00,154.00,204.00,104.00,37.00,APPROVED
NE: KEARNEY,06/11/2009 16:34:00,,2971.00,1897.00,571.00,294.00,177.00,238.00,118.00,40.00,APPROVED
NE: KEARNEY,06/11/2009 17:34:00,,2909.00,1822.00,557.00,286.00,172.00,231.00,115.00,38.00,APPROVED
NE: KEARNEY,06/11/2009 18:35:00,,2700.00,1636.00,506.00,250.00,158.00,209.00,102.00,38.00,APPROVED
NE: KEARNEY,06/11/2009 19:35:00,,2476.00,1460.00,453.00,220.00,146.00,187.00,94.00,35.00,APPROVED
NE: KEARNEY,06/11/2009 21:18:00,,2252.00,1316.00,405.00,203.00,135.00,169.00,87.00,34.00,APPROVED
NE: KEARNEY,06/11/2009 22:18:00,,2139.00,1299.00,425.00,210.00,132.00,177.00,93.00,34.00,APPROVED
NE: KEARNEY,06/11/2009 23:18:00,,2240.00,1304.00,408.00,198.00,136.00,170.00,84.00,33.00,APPROVED
NE: KEARNEY,06/12/2009 00:19:00,,2270.00,1314.00,407.00,197.00,134.00,174.00,84.00,33.00,APPROVED
NE: KEARNEY,06/12/2009 01:19:00,,2288.00,1325.00,406.00,203.00,134.00,170.00,88.00,33.00,APPROVED
NE: KEARNEY,06/12/2009 02:19:00,,2310.00,1345.00,414.00,206.00,136.00,173.00,88.00,32.00,APPROVED
