LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
WA: ELLENSBURG,01/01/2024 00:26:00,,1851.00,1162.00,345.00,176.00,102.00,146.00,74.00,41.00,APPROVED
WA: ELLENSBURG,01/01/2024 01:26:00,,1893.00,1208.00,357.00,185.00,108.00,148.00,77.00,41.00,APPROVED
WA: ELLENSBURG,01/01/2024 02:26:00,,1916.00,1218.00,363.00,191.00,109.00,154.00,79.00,41.00,APPROVED
WA: ELLENSBURG,01/01/2024 03:26:00,,1926.00,1226.00,354.00,190.00,108.00,154.00,79.00,41.00,APPROVED
WA: ELLENSBURG,01/01/2024 04:26:00,,1936.00,1229.00,355.00,192.00,108.00,151.00,78.00,42.00,APPROVED
WA: ELLENSBURG,01/01/2024 05:27:00,,1950.00,1227.00,354.00,186.00,105.00,148.00,77.00,42.00,APPROVED
WA: ELLENSBURG,01/01/2024 06:27:00,,1957.00,1227.00,357.00,190.00,112.00,150.00,79.00,41.00,APPROVED
WA: ELLENSBURG,01/01/2024 07:27:00,,1954.00,1236.00,354.00,190.00,108.00,152.00,77.00,42.00,APPROVED
WA: ELLENSBURG,01/01/2024 08:27:00,,1947.00,1225.00,349.00,194.00,111.00,150.00,79.00,41.00,APPROVED
WA: ELLENSBURG,01/01/2024 09:27:00,,1976.00,1244.00,354.00,200.00,110.00,150.00,83.00,43.00,APPROVED
WA: ELLENSBURG,01/01/2024 10:28:00,,2004.00,1260.00,352.00,203.00,108.00,152.00,84.00,43.00,APPROVED
WA: ELLENSBURG,01/01/2024 11:28:00,,2024.00,1279.00,363.00,206.00,112.00,152.00,83.00,43.00,APPROVED
