LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
ND: BISMARCK,10/23/2008 18:05:00,,8475.00,3060.00,885.00,437.00,227.00,325.00,210.00,83.00,APPROVED
ND: BISMARCK,11/18/2008 21:55:00,,3590.00,1426.00,375.00,209.00,118.00,149.00,93.00,45.00,APPROVED
ND: BISMARCK,11/18/2008 22:55:00,,3685.00,1511.00,399.00,226.00,124.00,161.00,99.00,46.00,APPROVED
ND: BISMARCK,11/18/2008 23:55:00,,3685.00,1529.00,405.00,234.00,127.00,162.00,100.00,46.00,APPROVED
ND: BISMARCK,11/19/2008 00:55:00,,3643.00,1560.00,420.00,235.00,128.00,171.00,104.00,47.00,APPROVED
ND: BISMARCK,11/19/2008 01:55:00,,3603.00,1586.00,431.00,243.00,133.00,179.00,104.00,47.00,APPROVED
ND: BISMARCK,11/19/2008 02:56:00,,3496.00,1494.00,407.00,234.00,129.00,167.00,99.00,46.00,APPROVED
ND: BISMARCK,11/19/2008 03:56:00,,3551.00,1469.00,384.00,221.00,122.00,156.00,98.00,46.00,APPROVED
ND: BISMARCK,11/19/2008 04:56:00,,3632.00,1479.00,391.00,226.00,123.00,155.00,100.00,46.00,APPROVED
ND: BISMARCK,11/19/2008 05:56:00,,3675.00,1529.00,399.00,231.00,127.00,159.00,101.00,47.00,APPROVED
ND: BISMARCK,11/19/2008 06:56:00,,3676.00,1582.00,417.00,237.00,130.00,171.00,102.00,46.00,APPROVED
ND: BISMARCK,11/19/2008 07:56:00,,3672.00,1631.00,436.00,248.00,137.00,182.00,105.00,48.00,APPROVED
ND: BISMARCK,11/19/2008 08:57:00,,3619.00,1630.00,452.00,254.00,137.00,187.00,106.00,48.00,APPROVED
ND: BISMARCK,11/19/2008 09:57:00,,3602.00,1648.00,457.00,257.00,137.00,189.00,106.00,50.00,APPROVED
ND: BISMARCK,11/19/2008 10:57:00,,3535.00,1622.00,461.00,250.00,136.00,194.00,103.00,48.00,APPROVED
ND: BISMARCK,11/19/2008 11:57:00,,3443.00,1547.00,446.00,235.00,135.00,185.00,100.00,48.00,APPROVED
ND: BISMARCK,11/19/2008 12:57:00,,3397.00,1508.00,429.00,229.00,128.00,179.00,97.00,47.00,APPROVED
ND: BISMARCK,11/19/2008 13:58:00,,3344.00,1476.00,421.00,224.00,125.00,173.00,94.00,48.00,APPROVED
ND: BISMARCK,11/19/2008 14:58:00,,3300.00,1452.00,413.00,218.00,125.00,168.00,93.00,46.00,APPROVED
ND: BISMARCK,11/19/2008 15:58:00,,3245.00,1414.00,398.00,208.00,120.00,163.00,90.00,46.00,APPROVED
ND: BISMARCK,11/19/2008 16:58:00,,3272.00,1408.00,393.00,211.00,120.00,160.00,90.00,46.00,APPROVED
ND: BISMARCK,11/19/2008 17:58:00,,3322.00,1425.00,400.00,209.00,121.00,160.00,90.00,46.00,APPROVED
ND: BISMARCK,11/19/2008 18:59:00,,3340.00,1428.00,395.00,215.00,123.00,162.00,94.00,46.00,APPROVED
ND: BISMARCK,11/19/2008 19:59:00,,3403.00,1455.00,402.00,220.00,122.00,166.00,96.00,46.00,APPROVED
ND: BISMARCK,11/19/2008 20:59:00,,3448.00,1503.00,415.00,223.00,126.00,173.00,97.00,45.00,APPROVED
ND: BISMARCK,11/19/2008 21:59:00,,3484.00,1530.00,424.00,231.00,130.00,176.00,101.00,47.00,APPROVED
